nohup: ignoring input
[streamer] Starting dummy market data stream into public.market_data_1m for SPY
[streamer] Inserted: ts=2025-12-05 03:02:43.513516+00:00 symbol=SPY open=508.26 high=509.07 low=507.69 close=507.89 volume=51356
[streamer] Inserted: ts=2025-12-05 03:02:44.550934+00:00 symbol=SPY open=508.60 high=509.22 low=508.27 close=508.74 volume=96877
[streamer] Inserted: ts=2025-12-05 03:02:45.588303+00:00 symbol=SPY open=507.56 high=508.86 low=507.52 close=508.28 volume=57165
[streamer] Inserted: ts=2025-12-05 03:02:46.626037+00:00 symbol=SPY open=507.99 high=508.81 low=507.45 close=508.65 volume=23566
[streamer] Inserted: ts=2025-12-05 03:02:47.663159+00:00 symbol=SPY open=508.33 high=508.49 low=507.44 close=508.02 volume=71730
[streamer] Inserted: ts=2025-12-05 03:02:48.700107+00:00 symbol=SPY open=508.78 high=508.84 low=507.64 close=509.09 volume=64408
[streamer] Inserted: ts=2025-12-05 03:02:49.737106+00:00 symbol=SPY open=508.38 high=508.43 low=507.30 close=508.76 volume=85984
[streamer] Inserted: ts=2025-12-05 03:02:50.773801+00:00 symbol=SPY open=508.90 high=509.17 low=507.77 close=508.61 volume=28537
[streamer] Inserted: ts=2025-12-05 03:02:51.811245+00:00 symbol=SPY open=509.47 high=509.29 low=508.20 close=509.61 volume=25023
[streamer] Inserted: ts=2025-12-05 03:02:52.848416+00:00 symbol=SPY open=509.37 high=510.49 low=508.68 close=509.39 volume=44347
[streamer] Inserted: ts=2025-12-05 03:02:53.885675+00:00 symbol=SPY open=510.04 high=509.94 low=509.42 close=510.26 volume=15937
[streamer] Inserted: ts=2025-12-05 03:02:54.923447+00:00 symbol=SPY open=509.55 high=510.91 low=509.83 close=509.67 volume=61479
[streamer] Inserted: ts=2025-12-05 03:02:55.960336+00:00 symbol=SPY open=509.81 high=510.10 low=508.96 close=509.52 volume=90748
[streamer] Inserted: ts=2025-12-05 03:02:56.997577+00:00 symbol=SPY open=508.87 high=509.36 low=508.48 close=509.04 volume=63820
[streamer] Inserted: ts=2025-12-05 03:02:58.037195+00:00 symbol=SPY open=509.48 high=509.53 low=508.95 close=509.25 volume=84717
[streamer] Inserted: ts=2025-12-05 03:02:59.074356+00:00 symbol=SPY open=509.41 high=509.54 low=508.68 close=508.54 volume=20235
[streamer] Inserted: ts=2025-12-05 03:03:00.111442+00:00 symbol=SPY open=509.50 high=509.27 low=508.41 close=508.88 volume=11852
[streamer] Inserted: ts=2025-12-05 03:03:01.149187+00:00 symbol=SPY open=509.03 high=509.38 low=508.04 close=508.60 volume=36298
[streamer] Inserted: ts=2025-12-05 03:03:02.186131+00:00 symbol=SPY open=508.70 high=509.39 low=508.21 close=508.03 volume=56571
[streamer] Inserted: ts=2025-12-05 03:03:03.223061+00:00 symbol=SPY open=508.82 high=508.72 low=508.14 close=509.03 volume=63986
[streamer] Inserted: ts=2025-12-05 03:03:04.260204+00:00 symbol=SPY open=508.33 high=509.00 low=507.68 close=508.65 volume=55989
[streamer] Inserted: ts=2025-12-05 03:03:05.297266+00:00 symbol=SPY open=508.27 high=508.46 low=507.24 close=507.77 volume=26220
[streamer] Inserted: ts=2025-12-05 03:03:06.334247+00:00 symbol=SPY open=508.41 high=509.22 low=507.40 close=507.81 volume=87618
[streamer] Inserted: ts=2025-12-05 03:03:07.371224+00:00 symbol=SPY open=508.04 high=508.42 low=508.03 close=508.25 volume=36582
[streamer] Inserted: ts=2025-12-05 03:03:08.408479+00:00 symbol=SPY open=508.13 high=508.60 low=507.57 close=508.20 volume=48658
[streamer] Inserted: ts=2025-12-05 03:03:09.445574+00:00 symbol=SPY open=508.80 high=509.10 low=507.41 close=507.94 volume=30278
[streamer] Inserted: ts=2025-12-05 03:03:10.483120+00:00 symbol=SPY open=508.64 high=508.45 low=507.37 close=508.10 volume=46277
[streamer] Inserted: ts=2025-12-05 03:03:11.520025+00:00 symbol=SPY open=508.74 high=508.61 low=507.75 close=508.18 volume=38660
[streamer] Inserted: ts=2025-12-05 03:03:12.556977+00:00 symbol=SPY open=508.41 high=508.63 low=507.97 close=508.37 volume=89474
[streamer] Inserted: ts=2025-12-05 03:03:13.593959+00:00 symbol=SPY open=507.45 high=508.34 low=507.00 close=507.85 volume=67466
[streamer] Inserted: ts=2025-12-05 03:03:14.631141+00:00 symbol=SPY open=507.70 high=508.18 low=506.78 close=507.93 volume=68588
[streamer] Inserted: ts=2025-12-05 03:03:15.668436+00:00 symbol=SPY open=507.72 high=507.82 low=506.77 close=507.07 volume=38836
[streamer] Inserted: ts=2025-12-05 03:03:16.705467+00:00 symbol=SPY open=507.89 high=508.18 low=507.19 close=507.75 volume=29437
[streamer] Inserted: ts=2025-12-05 03:03:17.742728+00:00 symbol=SPY open=507.98 high=508.87 low=507.19 close=508.16 volume=35501
[streamer] Inserted: ts=2025-12-05 03:03:18.780478+00:00 symbol=SPY open=508.10 high=508.68 low=507.41 close=507.82 volume=37416
[streamer] Inserted: ts=2025-12-05 03:03:19.817398+00:00 symbol=SPY open=508.35 high=509.01 low=507.74 close=507.99 volume=29508
[streamer] Inserted: ts=2025-12-05 03:03:20.854667+00:00 symbol=SPY open=508.17 high=508.81 low=507.08 close=508.09 volume=73037
[streamer] Inserted: ts=2025-12-05 03:03:21.891905+00:00 symbol=SPY open=508.38 high=509.18 low=507.85 close=507.70 volume=73035
[streamer] Inserted: ts=2025-12-05 03:03:22.928866+00:00 symbol=SPY open=508.22 high=508.69 low=507.38 close=508.62 volume=22445
[streamer] Inserted: ts=2025-12-05 03:03:23.965987+00:00 symbol=SPY open=507.86 high=508.09 low=506.98 close=507.92 volume=65912
[streamer] Inserted: ts=2025-12-05 03:03:25.003032+00:00 symbol=SPY open=507.62 high=507.99 low=507.56 close=507.96 volume=11281
[streamer] Inserted: ts=2025-12-05 03:03:26.040431+00:00 symbol=SPY open=507.60 high=508.26 low=507.51 close=508.13 volume=32678
[streamer] Inserted: ts=2025-12-05 03:03:27.077538+00:00 symbol=SPY open=507.84 high=508.46 low=507.66 close=507.66 volume=44857
[streamer] Inserted: ts=2025-12-05 03:03:28.114848+00:00 symbol=SPY open=508.14 high=508.62 low=507.25 close=507.63 volume=28562
[streamer] Inserted: ts=2025-12-05 03:03:29.152044+00:00 symbol=SPY open=508.05 high=508.68 low=507.56 close=507.44 volume=57783
[streamer] Inserted: ts=2025-12-05 03:03:30.189290+00:00 symbol=SPY open=507.69 high=508.50 low=507.40 close=508.01 volume=67487
[streamer] Inserted: ts=2025-12-05 03:03:31.226378+00:00 symbol=SPY open=507.78 high=508.61 low=507.28 close=508.30 volume=39186
[streamer] Inserted: ts=2025-12-05 03:03:32.263507+00:00 symbol=SPY open=508.48 high=509.37 low=508.11 close=508.49 volume=11675
[streamer] Inserted: ts=2025-12-05 03:03:33.300462+00:00 symbol=SPY open=508.30 high=509.29 low=508.51 close=508.64 volume=61471
[streamer] Inserted: ts=2025-12-05 03:03:34.338329+00:00 symbol=SPY open=509.18 high=509.29 low=508.57 close=508.59 volume=12085
[streamer] Inserted: ts=2025-12-05 03:03:35.375439+00:00 symbol=SPY open=509.08 high=509.68 low=508.43 close=509.01 volume=35957
[streamer] Inserted: ts=2025-12-05 03:03:36.413068+00:00 symbol=SPY open=509.11 high=509.69 low=508.49 close=508.59 volume=94683
[streamer] Inserted: ts=2025-12-05 03:03:37.450122+00:00 symbol=SPY open=508.75 high=509.45 low=508.85 close=509.40 volume=95183
[streamer] Inserted: ts=2025-12-05 03:03:38.487882+00:00 symbol=SPY open=508.75 high=509.23 low=508.62 close=509.33 volume=67541
[streamer] Inserted: ts=2025-12-05 03:03:39.526284+00:00 symbol=SPY open=508.92 high=509.43 low=508.04 close=509.12 volume=96974
[streamer] Inserted: ts=2025-12-05 03:03:40.563842+00:00 symbol=SPY open=508.85 high=509.57 low=508.02 close=509.11 volume=84709
[streamer] Inserted: ts=2025-12-05 03:03:41.601029+00:00 symbol=SPY open=508.84 high=509.72 low=508.08 close=508.48 volume=32852
[streamer] Inserted: ts=2025-12-05 03:03:42.638340+00:00 symbol=SPY open=508.07 high=508.56 low=508.17 close=508.13 volume=99928
[streamer] Inserted: ts=2025-12-05 03:03:43.675499+00:00 symbol=SPY open=508.04 high=508.87 low=508.07 close=508.34 volume=19693
[streamer] Inserted: ts=2025-12-05 03:03:44.712725+00:00 symbol=SPY open=508.57 high=508.98 low=507.45 close=508.19 volume=57381
[streamer] Inserted: ts=2025-12-05 03:03:45.749984+00:00 symbol=SPY open=508.85 high=508.73 low=508.37 close=508.02 volume=49470
[streamer] Inserted: ts=2025-12-05 03:03:46.787162+00:00 symbol=SPY open=508.11 high=508.91 low=508.41 close=508.98 volume=21888
[streamer] Inserted: ts=2025-12-05 03:03:47.824129+00:00 symbol=SPY open=508.53 high=509.33 low=508.60 close=509.25 volume=98822
[streamer] Inserted: ts=2025-12-05 03:03:48.861444+00:00 symbol=SPY open=509.49 high=509.62 low=508.87 close=509.25 volume=23405
[streamer] Inserted: ts=2025-12-05 03:03:49.898643+00:00 symbol=SPY open=509.82 high=510.01 low=508.89 close=509.22 volume=57305
[streamer] Inserted: ts=2025-12-05 03:03:50.935659+00:00 symbol=SPY open=508.88 high=509.18 low=508.18 close=508.99 volume=22876
[streamer] Inserted: ts=2025-12-05 03:03:51.973306+00:00 symbol=SPY open=508.74 high=509.48 low=507.62 close=509.05 volume=99853
[streamer] Inserted: ts=2025-12-05 03:03:53.010654+00:00 symbol=SPY open=509.27 high=509.54 low=508.13 close=508.95 volume=32715
[streamer] Inserted: ts=2025-12-05 03:03:54.048411+00:00 symbol=SPY open=508.31 high=509.31 low=508.40 close=509.05 volume=61671
[streamer] Inserted: ts=2025-12-05 03:03:55.085678+00:00 symbol=SPY open=508.99 high=509.25 low=508.46 close=508.80 volume=62215
[streamer] Inserted: ts=2025-12-05 03:03:56.122772+00:00 symbol=SPY open=508.60 high=509.55 low=508.56 close=509.33 volume=37168
[streamer] Inserted: ts=2025-12-05 03:03:57.160068+00:00 symbol=SPY open=508.91 high=509.48 low=508.77 close=509.56 volume=61470
[streamer] Inserted: ts=2025-12-05 03:03:58.197202+00:00 symbol=SPY open=509.23 high=510.50 low=508.85 close=509.29 volume=64796
[streamer] Inserted: ts=2025-12-05 03:03:59.234414+00:00 symbol=SPY open=509.34 high=509.52 low=508.71 close=509.55 volume=34214
[streamer] Inserted: ts=2025-12-05 03:04:00.271518+00:00 symbol=SPY open=508.88 high=510.10 low=508.47 close=509.45 volume=45715
[streamer] Inserted: ts=2025-12-05 03:04:01.308939+00:00 symbol=SPY open=509.15 high=510.37 low=508.63 close=509.23 volume=32243
[streamer] Inserted: ts=2025-12-05 03:04:02.346159+00:00 symbol=SPY open=509.98 high=510.31 low=509.39 close=509.61 volume=72946
[streamer] Inserted: ts=2025-12-05 03:04:03.383105+00:00 symbol=SPY open=509.33 high=509.99 low=509.42 close=510.08 volume=53776
[streamer] Inserted: ts=2025-12-05 03:04:04.420442+00:00 symbol=SPY open=509.78 high=510.22 low=508.78 close=509.73 volume=56333
[streamer] Inserted: ts=2025-12-05 03:04:05.458130+00:00 symbol=SPY open=510.16 high=510.01 low=509.00 close=509.98 volume=71884
[streamer] Inserted: ts=2025-12-05 03:04:06.495491+00:00 symbol=SPY open=510.38 high=510.19 low=509.28 close=509.97 volume=34107
[streamer] Inserted: ts=2025-12-05 03:04:07.532824+00:00 symbol=SPY open=509.71 high=510.10 low=508.84 close=509.93 volume=29520
[streamer] Inserted: ts=2025-12-05 03:04:08.569920+00:00 symbol=SPY open=509.27 high=510.38 low=508.54 close=509.42 volume=68321
[streamer] Inserted: ts=2025-12-05 03:04:09.607195+00:00 symbol=SPY open=509.17 high=509.47 low=508.74 close=508.81 volume=47932
[streamer] Inserted: ts=2025-12-05 03:04:10.644156+00:00 symbol=SPY open=509.80 high=509.59 low=508.99 close=509.13 volume=17854
[streamer] Inserted: ts=2025-12-05 03:04:11.681254+00:00 symbol=SPY open=509.57 high=509.96 low=509.57 close=509.59 volume=40402
[streamer] Inserted: ts=2025-12-05 03:04:12.718364+00:00 symbol=SPY open=509.38 high=509.98 low=509.17 close=509.84 volume=20351
[streamer] Inserted: ts=2025-12-05 03:04:13.756201+00:00 symbol=SPY open=509.57 high=510.71 low=509.08 close=510.16 volume=58026
[streamer] Inserted: ts=2025-12-05 03:04:14.793418+00:00 symbol=SPY open=509.64 high=510.25 low=508.98 close=509.65 volume=36183
[streamer] Inserted: ts=2025-12-05 03:04:15.830471+00:00 symbol=SPY open=509.51 high=509.78 low=508.56 close=509.08 volume=87256
[streamer] Inserted: ts=2025-12-05 03:04:16.867503+00:00 symbol=SPY open=509.66 high=510.19 low=509.28 close=509.87 volume=42870
[streamer] Inserted: ts=2025-12-05 03:04:17.904634+00:00 symbol=SPY open=509.60 high=510.18 low=509.71 close=510.29 volume=42868
[streamer] Inserted: ts=2025-12-05 03:04:18.941878+00:00 symbol=SPY open=509.57 high=510.18 low=509.27 close=509.73 volume=77166
[streamer] Inserted: ts=2025-12-05 03:04:19.978764+00:00 symbol=SPY open=510.46 high=510.40 low=509.53 close=509.63 volume=59902
[streamer] Inserted: ts=2025-12-05 03:04:21.016013+00:00 symbol=SPY open=509.79 high=509.96 low=509.12 close=509.84 volume=18083
[streamer] Inserted: ts=2025-12-05 03:04:22.053365+00:00 symbol=SPY open=509.43 high=510.74 low=509.23 close=509.40 volume=53514
[streamer] Inserted: ts=2025-12-05 03:04:23.090398+00:00 symbol=SPY open=509.55 high=510.31 low=509.03 close=509.86 volume=13407
[streamer] Inserted: ts=2025-12-05 03:04:24.127349+00:00 symbol=SPY open=509.77 high=510.79 low=509.62 close=509.59 volume=43299
[streamer] Inserted: ts=2025-12-05 03:04:25.164462+00:00 symbol=SPY open=510.76 high=510.74 low=510.28 close=510.61 volume=18812
[streamer] Inserted: ts=2025-12-05 03:04:26.201638+00:00 symbol=SPY open=509.75 high=510.22 low=509.26 close=510.20 volume=81453
[streamer] Inserted: ts=2025-12-05 03:04:27.238620+00:00 symbol=SPY open=510.99 high=510.70 low=510.42 close=510.98 volume=98490
[streamer] Inserted: ts=2025-12-05 03:04:28.275520+00:00 symbol=SPY open=509.92 high=510.84 low=510.27 close=510.84 volume=37447
[streamer] Inserted: ts=2025-12-05 03:04:29.312731+00:00 symbol=SPY open=510.27 high=511.01 low=509.66 close=510.41 volume=51421
[streamer] Inserted: ts=2025-12-05 03:04:30.349760+00:00 symbol=SPY open=510.04 high=510.67 low=509.52 close=510.80 volume=51448
[streamer] Inserted: ts=2025-12-05 03:04:31.386865+00:00 symbol=SPY open=510.67 high=511.18 low=509.81 close=510.13 volume=69218
[streamer] Inserted: ts=2025-12-05 03:04:32.423983+00:00 symbol=SPY open=510.75 high=510.98 low=510.41 close=511.16 volume=37825
[streamer] Inserted: ts=2025-12-05 03:04:33.460865+00:00 symbol=SPY open=510.03 high=510.48 low=509.92 close=510.22 volume=17686
[streamer] Inserted: ts=2025-12-05 03:04:34.498210+00:00 symbol=SPY open=510.70 high=511.14 low=509.97 close=510.45 volume=51506
[streamer] Inserted: ts=2025-12-05 03:04:35.535379+00:00 symbol=SPY open=510.53 high=510.91 low=509.97 close=510.27 volume=17842
[streamer] Inserted: ts=2025-12-05 03:04:36.572241+00:00 symbol=SPY open=510.37 high=511.24 low=509.83 close=510.64 volume=80739
[streamer] Inserted: ts=2025-12-05 03:04:37.609380+00:00 symbol=SPY open=511.06 high=511.84 low=510.38 close=511.23 volume=74562
[streamer] Inserted: ts=2025-12-05 03:04:38.646447+00:00 symbol=SPY open=511.00 high=511.14 low=509.94 close=511.11 volume=45405
[streamer] Inserted: ts=2025-12-05 03:04:39.683328+00:00 symbol=SPY open=509.92 high=511.18 low=509.45 close=510.20 volume=74717
[streamer] Inserted: ts=2025-12-05 03:04:40.720203+00:00 symbol=SPY open=510.72 high=510.74 low=510.02 close=510.29 volume=85524
[streamer] Inserted: ts=2025-12-05 03:04:41.756972+00:00 symbol=SPY open=510.44 high=511.53 low=509.67 close=510.78 volume=17688
[streamer] Inserted: ts=2025-12-05 03:04:42.794663+00:00 symbol=SPY open=510.53 high=511.37 low=509.72 close=510.30 volume=38051
[streamer] Inserted: ts=2025-12-05 03:04:43.831917+00:00 symbol=SPY open=509.82 high=510.51 low=509.84 close=510.59 volume=13453
[streamer] Inserted: ts=2025-12-05 03:04:44.868941+00:00 symbol=SPY open=509.58 high=510.11 low=509.36 close=509.90 volume=75244
[streamer] Inserted: ts=2025-12-05 03:04:45.905717+00:00 symbol=SPY open=510.12 high=511.14 low=509.36 close=509.80 volume=44284
[streamer] Inserted: ts=2025-12-05 03:04:46.942891+00:00 symbol=SPY open=510.93 high=511.12 low=509.72 close=510.02 volume=67332
[streamer] Inserted: ts=2025-12-05 03:04:47.980170+00:00 symbol=SPY open=510.60 high=510.54 low=509.44 close=509.96 volume=16133
[streamer] Inserted: ts=2025-12-05 03:04:49.017210+00:00 symbol=SPY open=510.20 high=510.76 low=509.78 close=510.00 volume=77711
[streamer] Inserted: ts=2025-12-05 03:04:50.054343+00:00 symbol=SPY open=510.10 high=510.51 low=509.66 close=510.39 volume=28010
[streamer] Inserted: ts=2025-12-05 03:04:51.091213+00:00 symbol=SPY open=511.04 high=510.93 low=509.66 close=511.05 volume=99280
[streamer] Inserted: ts=2025-12-05 03:04:52.128321+00:00 symbol=SPY open=510.58 high=511.48 low=510.41 close=511.11 volume=78611
[streamer] Inserted: ts=2025-12-05 03:04:53.165497+00:00 symbol=SPY open=511.63 high=512.18 low=510.50 close=511.43 volume=67112
[streamer] Inserted: ts=2025-12-05 03:04:54.202534+00:00 symbol=SPY open=511.35 high=511.77 low=510.51 close=511.01 volume=18955
[streamer] Inserted: ts=2025-12-05 03:04:55.239579+00:00 symbol=SPY open=510.69 high=511.90 low=510.49 close=511.06 volume=19137
[streamer] Inserted: ts=2025-12-05 03:04:56.276498+00:00 symbol=SPY open=511.22 high=511.60 low=510.56 close=510.67 volume=82206
[streamer] Inserted: ts=2025-12-05 03:04:57.313362+00:00 symbol=SPY open=511.35 high=511.50 low=511.16 close=511.68 volume=95159
[streamer] Inserted: ts=2025-12-05 03:04:58.350377+00:00 symbol=SPY open=510.80 high=511.75 low=510.19 close=511.22 volume=56542
[streamer] Inserted: ts=2025-12-05 03:04:59.387412+00:00 symbol=SPY open=511.42 high=511.98 low=510.89 close=511.24 volume=91165
[streamer] Inserted: ts=2025-12-05 03:05:00.424350+00:00 symbol=SPY open=511.83 high=511.66 low=510.66 close=511.36 volume=19880
[streamer] Inserted: ts=2025-12-05 03:05:01.461427+00:00 symbol=SPY open=511.81 high=511.98 low=510.57 close=511.25 volume=63128
[streamer] Inserted: ts=2025-12-05 03:05:02.498693+00:00 symbol=SPY open=511.16 high=511.72 low=510.80 close=511.01 volume=24166
[streamer] Inserted: ts=2025-12-05 03:05:03.535893+00:00 symbol=SPY open=510.24 high=511.64 low=509.74 close=510.55 volume=10963
[streamer] Inserted: ts=2025-12-05 03:05:04.573052+00:00 symbol=SPY open=510.53 high=511.56 low=510.01 close=510.49 volume=30943
[streamer] Inserted: ts=2025-12-05 03:05:05.611708+00:00 symbol=SPY open=510.89 high=511.45 low=510.05 close=510.45 volume=68111
[streamer] Inserted: ts=2025-12-05 03:05:06.649244+00:00 symbol=SPY open=510.54 high=511.36 low=510.83 close=511.45 volume=68754
[streamer] Inserted: ts=2025-12-05 03:05:07.686336+00:00 symbol=SPY open=510.34 high=511.38 low=510.06 close=510.59 volume=55385
[streamer] Inserted: ts=2025-12-05 03:05:08.723543+00:00 symbol=SPY open=511.35 high=511.94 low=510.06 close=510.46 volume=40711
[streamer] Inserted: ts=2025-12-05 03:05:09.761272+00:00 symbol=SPY open=510.54 high=510.84 low=509.60 close=510.37 volume=13514
[streamer] Inserted: ts=2025-12-05 03:05:10.798429+00:00 symbol=SPY open=511.30 high=511.11 low=510.19 close=510.80 volume=77424
[streamer] Inserted: ts=2025-12-05 03:05:11.835665+00:00 symbol=SPY open=511.65 high=512.05 low=510.40 close=511.64 volume=37191
[streamer] Inserted: ts=2025-12-05 03:05:12.872339+00:00 symbol=SPY open=511.49 high=512.28 low=511.05 close=512.16 volume=58879
[streamer] Inserted: ts=2025-12-05 03:05:13.909213+00:00 symbol=SPY open=512.23 high=512.88 low=511.77 close=511.75 volume=91324
[streamer] Inserted: ts=2025-12-05 03:05:14.946182+00:00 symbol=SPY open=512.66 high=512.74 low=511.94 close=512.20 volume=73082
[streamer] Inserted: ts=2025-12-05 03:05:15.983162+00:00 symbol=SPY open=512.58 high=512.99 low=512.46 close=512.91 volume=41172
[streamer] Inserted: ts=2025-12-05 03:05:17.020288+00:00 symbol=SPY open=512.65 high=513.36 low=512.02 close=512.69 volume=25603
[streamer] Inserted: ts=2025-12-05 03:05:18.057682+00:00 symbol=SPY open=512.84 high=513.81 low=512.03 close=513.16 volume=33622
